FALSE,Savoy Theatre,1.3471,103.71324,8am-5pm: $1.20 per hr,Aft 5pm: $3.00 per entry,Same as wkdays,$3.00 per entry,,0800-1659: 1.2; 1700-0759: 3,,0800-1659: 1.2; 1700-0759: 3,3,,END
FALSE,Serene Centre,1.32188,103.81367,8am-10pm: $1.53 for 1st hr; $1.53 for sub. ½ hr,Aft 10pm: $1.53 per entry,Same as wkdays,Same as wkdays,,0800-2159: 1.53; 2200-0759: 1.53,,0800-2159: 1.53; 2200-0759: 1.53,,0800-2159: 1.53; 2200-0759: 1.53,END
FALSE,Sunshine Place,1.38062,103.74281,HDB coupon parking,HDB coupon parking,HDB coupon parking,HDB coupon parking,H,,H,,H,,END
FALSE,The Clementi Mall,1.31823,103.76371,Daily: $1.50 for 1st hr; $0.80 for sub. ½ hr,-,-,-,1.5,,1.5,,1.5,,END
FALSE,The Metropolis,1.30486,103.79126,6am-6pm: $2.50 for 1st hr. sub $1.25 per 1/2 hr,Time period 1: 6pm-12am: $2.50 per entry; Time period 2: 12am-6am: $2.50 per entry,6am - 6pm: $1.00 per hour or part thereof; Aft 6pm same as wkdays,6am - 6pm: $1.00 per hour or part thereof; Aft 6pm same as wkdays,,0600-1759: 2.5; 1800-2359: 2.5; 0000-0559: 2.5,,0600-1759: 1; 1800-2359: 2.5; 0000-0559: 2.5,,0600-1759: 1; 1800-2359: 2.5; 0000-0559: 2.5,END
FALSE,The Star Vista,1.30645,103.776207,12am-11.59pm:$1.30 for 1st hr. $0.65 for sub. 30 mins or part thereof.,$1.30 for 1st hr. $0.65 for sub. 30 mins or part thereof.,Sat & PH: Same as wkdays,Sun:12am-11.59pm: $2.14 for 1st hr. $1.07 for sub. 30 mins or part thereof.,1.3,,1.3,,2.14,,END
FALSE,Tiong Bahru Plaza,1.28668,103.82798,$1.50 for 1st hr; $0.80 for sub. ½ hr,$1.50 for 1st hr; $0.80 for sub. ½ hr,Same as wkdays,7am-6pm:$1.50 per hr; Aft 6pm: $3.60 per entry,1.5,,1.5,,,0700-1759: 1.5; 1800-0659: 3.6,END
FALSE,Turf City,1.33711,103.79441,Daily: Free parking,-,-,-,F,,F,,F,,END
FALSE,Valley Point,1.29432,103.82798,Daily: $1.50 for 1st hr; $0.80 for sub. ½ hr,-,-,-,1.5,,1.5,,1.5,,END
FALSE,West Coast Plaza (Ginza Plaza),1.30673,103.760094,$1.25 for 1st hr; $1.00 for sub. ½ hr,$1.25 for 1st hr; $1.00 for sub. ½ hr,$1.50 for 1st hr; $1.00 for sub. ½ hr,Same as Saturday,1.25,,1.5,,1.5,,END
FALSE,West Mall,1.35012,103.748779,6am-5pm : $1.10 for 1st 2hrs or part thereof; $0.60 for sub. ½ hr or part thereof.,5pm-6am: $2.50 per entry.,6am-5pm: $1.10 for 1st hr or part thereof; $0.60 for sub. ½ hr or part thereof; 5pm-6am: $2.50 per entry.,6am-6am next day: $2.50 per entry.,,0600-1659: 1.1; 1700-0559: 2.5,,0600-1659: 1.1; 1700-0559: 2.5,2.5,,END
FALSE,Westgate,1.33548,103.74192,Daily: $1.30 for 1st hr; $0.50 for sub. 15 mins,6pm - 11.59pm: $2.50 per entry,Same as wkdays,Same as wkdays,1.3,,1.3,,1.3,,END
FALSE,Yew Tee Point,1.38511,103.745003,Daily: $1.18 for 1st hr; $0.64 for sub. ½ hr or part thereof.,-,-,-,1.18,,1.18,,1.18,,END
FALSE,School of Design & Environment (Carpark 1),1.29719,103.77973,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Faculty of Engineering (Carpark 2),1.30048,103.77158,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,In front of Block E3A (Carpark 2A),1.30048,103.77158,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Beside Block EA (Carpark 2B),1.30048,103.771584,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,UCC/YST Conservatory of Music (Carpark 3),1.302,103.77319,0830 to 1800: $0.0214 per minute (capped at $2.568 per exit per day); 1801 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Lee Kong Chian Natural History Museum (Carpark 3A),1.302,103.77319,0830 to 1800: $0.0214 per minute (capped at $2.568 per exit per day); 1801 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Raffles Hall/CFA (Carpark 4/4A),1.29797,103.77319,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Sports & Recreation Centre (Carpark 5),1.30024,103.77483,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,University Hall (Carpark 6B),1.29719,103.779732,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Block S17 (Carpark 10),1.29719,103.77973,0830 to 1930: $0.035 per minute,,0830 to 1700: $0.035 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 2.1; 1931-0829: C,,0830-1700: 2.1; 1701-0829: C,F,,END
FALSE,CRISPS (Carpark 10A),1.29719,103.779732,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,PGP Residences (Carpark 10B),1.29719,103.779732,0830 to 1800: $0.0214 per minute (capped at $2.568 per exit per day); 1801 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,In front of IMRE and SSLS (Carpark 11),1.29421,103.77737,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,BIZ 2 (Carpark 11A),1.29421,103.77737,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Institute of Systems Science (Carpark 12A),1.29127,103.776222,0830 to 1800: $0.0214 per minute (capped at $2.568 per exit per day); 1801 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,I3 (Carpark 12B),1.29127,103.77622,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,In front of Temasek & Eusoff Halls (Carpark 15),1.29345,103.77204,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Lecture Theatre 11 (Carpark 16),1.29345,103.772041,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
FALSE,Stephen Riady Centre ,1.30669,103.77169,0830 to 1930: $0.0214 per minute,,0830 to 1700: $0.0214 per minute,Parking is free on Sundays and Public Holidays at all car parks,,0830-1930: 1.28; 1931-0829: C,,0830-1700: 1.28; 1701-0829: C,F,,END
